1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2A00000034844141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Tue Jun 09 07:24:01 PDT 2015
Mission Sample Count:  1226
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Tue Jun 09 07:24:01 PDT 2015
Total Mission Samples:  1226
Total Device Samples:  13054
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/9/15 7:24:01 AM,C,20.32
6/9/15 7:34:01 AM,C,20.32
6/9/15 7:44:01 AM,C,18.695
6/9/15 7:54:01 AM,C,18.132
6/9/15 8:04:01 AM,C,18.195
6/9/15 8:14:01 AM,C,18.32
6/9/15 8:24:01 AM,C,20.32
6/9/15 8:34:01 AM,C,22.82
6/9/15 8:44:01 AM,C,22.57
6/9/15 8:54:01 AM,C,23.57
6/9/15 9:04:01 AM,C,22.883
6/9/15 9:14:01 AM,C,23.57
6/9/15 9:24:01 AM,C,23.195
6/9/15 9:34:01 AM,C,23.445
6/9/15 9:44:01 AM,C,23.695
6/9/15 9:54:01 AM,C,24.883
6/9/15 10:04:01 AM,C,27.133
6/9/15 10:14:01 AM,C,27.633
6/9/15 10:24:01 AM,C,27.258
6/9/15 10:34:01 AM,C,26.883
6/9/15 10:44:01 AM,C,28.32
6/9/15 10:54:01 AM,C,29.633
6/9/15 11:04:01 AM,C,30.382
6/9/15 11:14:01 AM,C,31.882
6/9/15 11:24:01 AM,C,31.945
6/9/15 11:34:01 AM,C,33.569
6/9/15 11:44:01 AM,C,39.942
6/9/15 11:54:01 AM,C,41.629
6/9/15 12:04:01 PM,C,38.755
6/9/15 12:14:01 PM,C,38.193
6/9/15 12:24:01 PM,C,37.756
6/9/15 12:34:01 PM,C,39.38
6/9/15 12:44:01 PM,C,40.255
6/9/15 12:54:01 PM,C,39.38
6/9/15 1:04:01 PM,C,36.256
6/9/15 1:14:01 PM,C,36.069
6/9/15 1:24:01 PM,C,43.128
6/9/15 1:34:01 PM,C,50.374
6/9/15 1:44:01 PM,C,49.062
6/9/15 1:54:01 PM,C,42.254
6/9/15 2:04:01 PM,C,43.378
6/9/15 2:14:01 PM,C,52.809
6/9/15 2:24:01 PM,C,47.563
6/9/15 2:34:01 PM,C,40.879
6/9/15 2:44:01 PM,C,38.38
6/9/15 2:54:01 PM,C,43.191
6/9/15 3:04:01 PM,C,50.374
6/9/15 3:14:01 PM,C,56.868
6/9/15 3:24:01 PM,C,55.807
6/9/15 3:34:01 PM,C,48.812
6/9/15 3:44:01 PM,C,42.441
6/9/15 3:54:01 PM,C,36.381
6/9/15 4:04:01 PM,C,34.132
6/9/15 4:14:01 PM,C,33.382
6/9/15 4:24:01 PM,C,38.193
6/9/15 4:34:01 PM,C,38.943
6/9/15 4:44:01 PM,C,34.694
6/9/15 4:54:01 PM,C,32.195
